host_time,record_type,stm_tick_ms,command_id,command,motor_a_delta,motor_b_delta
1788558441.738636,ENC,1868930,0,,0,0
1788558441.7585676,ENC,1868950,0,,0,0
1788558441.778351,ENC,1868970,0,,0,0
1788558441.7982683,ENC,1868990,0,,0,0
1788558441.8182037,ENC,1869010,0,,0,0
1788558441.8379936,ENC,1869030,0,,0,0
1788558441.8578675,ENC,1869050,0,,0,0
1788558441.8777452,ENC,1869070,0,,0,0
1788558441.8976083,ENC,1869090,0,,0,0
1788558441.917456,ENC,1869110,0,,0,0
1788558441.937348,ENC,1869130,0,,0,0
1788558441.9572005,ENC,1869150,0,,0,0
1788558441.9770665,ENC,1869170,0,,0,0
1788558441.9970148,ENC,1869190,0,,0,0
1788558442.0168262,ENC,1869210,0,,0,0
1788558442.0366387,ENC,1869230,0,,0,0
1788558442.0565312,ENC,1869250,0,,0,0
1788558442.076399,ENC,1869270,0,,0,0
1788558442.096238,ENC,1869290,0,,0,0
1788558442.116111,ENC,1869310,0,,0,0
1788558442.1360083,ENC,1869330,0,,0,0
1788558442.155843,ENC,1869350,0,,0,0
1788558442.175737,ENC,1869370,0,,0,0
1788558442.1956022,ENC,1869390,0,,0,0
1788558442.2154422,ENC,1869410,0,,0,0
1788558442.2352922,ENC,1869430,0,,0,0
1788558442.2552035,ENC,1869450,0,,0,0
1788558442.2750642,ENC,1869470,0,,0,0
1788558442.294924,ENC,1869490,0,,0,0
1788558442.3147757,ENC,1869510,0,,0,0
1788558442.3346426,ENC,1869530,0,,0,0
1788558442.3545153,ENC,1869550,0,,0,0
1788558442.3744507,ENC,1869570,0,,0,0
1788558442.3942728,ENC,1869590,0,,0,0
1788558442.4141216,ENC,1869610,0,,0,0
1788558442.4339857,ENC,1869630,0,,0,0
1788558442.4538865,ENC,1869650,0,,0,0
1788558442.4737504,ENC,1869670,0,,0,0
1788558442.49358,ENC,1869690,0,,0,0
1788558442.5134373,ENC,1869710,0,,0,0
1788558442.533298,ENC,1869730,0,,0,0
1788558442.553174,ENC,1869750,0,,0,0
1788558442.5730343,ENC,1869770,0,,0,0
1788558442.592905,ENC,1869790,0,,0,0
1788558442.612789,ENC,1869810,0,,0,0
1788558442.632631,ENC,1869830,0,,0,0
1788558442.6525369,ENC,1869850,0,,0,0
1788558442.6724064,ENC,1869870,0,,0,0
1788558442.6922214,ENC,1869890,0,,0,0
1788558442.7120936,ENC,1869910,0,,0,0
1788558442.731987,ENC,1869930,0,,0,0
1788558442.7518485,ENC,1869950,0,,0,0
1788558442.771707,ENC,1869970,0,,0,0
1788558442.7915857,ENC,1869990,0,,0,0
1788558442.8114626,ENC,1870010,0,,0,0
1788558442.8313024,ENC,1870030,0,,0,0
1788558442.8511872,ENC,1870050,0,,0,0
1788558442.8711169,ENC,1870070,0,,0,0
1788558442.8909295,ENC,1870090,0,,0,0
1788558442.9107852,ENC,1870110,0,,0,0
1788558442.9306827,ENC,1870130,0,,0,0
1788558442.9505546,ENC,1870150,0,,0,0
1788558442.9704306,ENC,1870170,0,,0,0
1788558442.9904604,ENC,1870190,0,,0,0
1788558443.0101619,ENC,1870210,0,,0,0
1788558443.0300028,ENC,1870230,0,,0,0
1788558443.0499492,ENC,1870250,0,,0,0
1788558443.0697489,ENC,1870270,0,,0,0
1788558443.0896068,ENC,1870290,0,,0,0
1788558443.1094587,ENC,1870310,0,,0,0
1788558443.1293747,ENC,1870330,0,,0,0
1788558443.149211,ENC,1870350,0,,0,0
1788558443.169038,ENC,1870370,0,,0,0
1788558443.1889622,ENC,1870390,0,,0,0
1788558443.208815,ENC,1870410,0,,0,0
1788558443.2286658,ENC,1870430,0,,0,0
1788558443.2485654,ENC,1870450,0,,0,0
1788558443.2684076,ENC,1870470,0,,0,0
1788558443.2882488,ENC,1870490,0,,0,0
1788558443.3081431,ENC,1870510,0,,0,0
1788558443.3280044,ENC,1870530,0,,0,0
1788558443.3484344,CMD,1870539,16,ARC_RL:90,,
1788558443.3504076,ENC,1870552,16,,0,0
1788558443.3677924,ENC,1870570,16,,0,0
1788558443.38771,ENC,1870590,16,,0,0
1788558443.407736,ENC,1870610,16,,-2,-5
1788558443.427664,ENC,1870630,16,,-7,-17
1788558443.4476311,ENC,1870650,16,,-10,-23
1788558443.4674873,ENC,1870670,16,,-12,-28
1788558443.4872968,ENC,1870690,16,,-14,-32
1788558443.5071967,ENC,1870710,16,,-15,-35
1788558443.5270698,ENC,1870730,16,,-16,-37
1788558443.5468874,ENC,1870750,16,,-16,-39
1788558443.5667896,ENC,1870770,16,,-16,-40
1788558443.586707,ENC,1870790,16,,-18,-42
1788558443.6066277,ENC,1870810,16,,-17,-42
1788558443.6263897,ENC,1870830,16,,-17,-42
1788558443.6462479,ENC,1870850,16,,-18,-43
1788558443.6661613,ENC,1870870,16,,-18,-43
1788558443.6859994,ENC,1870890,16,,-17,-44
1788558443.7058532,ENC,1870910,16,,-19,-44
1788558443.7257652,ENC,1870930,16,,-17,-45
1788558443.7455306,ENC,1870950,16,,-18,-44
1788558443.7654335,ENC,1870970,16,,-18,-45
1788558443.7853053,ENC,1870990,16,,-18,-45
1788558443.805177,ENC,1871010,16,,-18,-45
1788558443.8250394,ENC,1871030,16,,-18,-45
1788558443.8449104,ENC,1871050,16,,-18,-45
1788558443.8647573,ENC,1871070,16,,-19,-45
1788558443.8846035,ENC,1871090,16,,-17,-46
1788558443.9044962,ENC,1871110,16,,-19,-45
1788558443.9243693,ENC,1871130,16,,-17,-46
1788558443.944188,ENC,1871150,16,,-19,-45
1788558443.96407,ENC,1871170,16,,-18,-45
1788558443.98399,ENC,1871190,16,,-18,-46
1788558444.003781,ENC,1871210,16,,-18,-45
1788558444.0236495,ENC,1871230,16,,-18,-46
1788558444.0435462,ENC,1871250,16,,-18,-45
1788558444.0634508,ENC,1871270,16,,-18,-46
1788558444.0836768,ENC,1871290,16,,-18,-45
1788558444.103941,ENC,1871310,16,,-19,-46
1788558444.1238124,ENC,1871330,16,,-18,-45
1788558444.1436558,ENC,1871350,16,,-18,-46
1788558444.1635525,ENC,1871370,16,,-18,-46
1788558444.1834335,ENC,1871390,16,,-18,-45
1788558444.2032838,ENC,1871410,16,,-18,-46
1788558444.2232485,ENC,1871430,16,,-18,-45
1788558444.2430565,ENC,1871450,16,,-18,-46
1788558444.2628918,ENC,1871470,16,,-18,-45
1788558444.2827442,ENC,1871490,16,,-18,-46
1788558444.3026214,ENC,1871510,16,,-18,-45
1788558444.3225112,ENC,1871530,16,,-19,-46
1788558444.3423617,ENC,1871550,16,,-18,-46
1788558444.3622344,ENC,1871570,16,,-18,-45
1788558444.3820827,ENC,1871590,16,,-18,-46
1788558444.401949,ENC,1871610,16,,-18,-46
1788558444.421803,ENC,1871630,16,,-18,-45
1788558444.441672,ENC,1871650,16,,-18,-46
1788558444.4615474,ENC,1871670,16,,-18,-46
1788558444.4813783,ENC,1871690,16,,-18,-45
1788558444.501268,ENC,1871710,16,,-18,-46
1788558444.521137,ENC,1871730,16,,-18,-46
1788558444.5409777,ENC,1871750,16,,-18,-46
1788558444.5608938,ENC,1871770,16,,-18,-45
1788558444.5807664,ENC,1871790,16,,-18,-46
1788558444.6006076,ENC,1871810,16,,-18,-46
1788558444.6204777,ENC,1871830,16,,-18,-45
1788558444.6403613,ENC,1871850,16,,-18,-46
1788558444.6602447,ENC,1871870,16,,-17,-46
1788558444.6800842,ENC,1871890,16,,-19,-45
1788558444.6999707,ENC,1871910,16,,-17,-46
1788558444.7198465,ENC,1871930,16,,-18,-46
1788558444.7397075,ENC,1871950,16,,-18,-45
1788558444.7596104,ENC,1871970,16,,-18,-46
1788558444.7791479,ENC,1871990,16,,-18,-45
1788558444.7990022,ENC,1872010,16,,-18,-46
1788558444.8188906,ENC,1872030,16,,-18,-46
1788558444.8388693,ENC,1872050,16,,-18,-45
1788558444.8586495,ENC,1872070,16,,-18,-46
1788558444.8788261,ENC,1872090,16,,-18,-45
1788558444.8987682,ENC,1872110,16,,-18,-46
1788558444.9186473,ENC,1872130,16,,-18,-46
1788558444.9385536,ENC,1872150,16,,-18,-45
1788558444.9584315,ENC,1872170,16,,-18,-46
1788558444.9784567,ENC,1872190,16,,-18,-45
1788558444.9978278,ENC,1872210,16,,-17,-46
1788558445.0177002,ENC,1872230,16,,-19,-46
1788558445.037147,ENC,1872250,16,,-18,-45
1788558445.057008,ENC,1872270,16,,-17,-46
1788558445.0768738,ENC,1872290,16,,-19,-46
1788558445.096793,ENC,1872310,16,,-18,-45
1788558445.1166248,ENC,1872330,16,,-18,-46
1788558445.1365204,ENC,1872350,16,,-18,-46
1788558445.1563838,ENC,1872370,16,,-18,-46
1788558445.1762774,ENC,1872390,16,,-17,-45
1788558445.1961336,ENC,1872410,16,,-19,-46
1788558445.2161121,ENC,1872430,16,,-18,-46
1788558445.2359304,ENC,1872450,16,,-18,-46
1788558445.2557943,ENC,1872470,16,,-18,-45
1788558445.2756119,ENC,1872490,16,,-18,-46
1788558445.2955246,ENC,1872510,16,,-18,-46
1788558445.3153872,ENC,1872530,16,,-18,-46
1788558445.3352156,ENC,1872550,16,,-18,-45
1788558445.3551276,ENC,1872570,16,,-18,-46
1788558445.374982,ENC,1872590,16,,-18,-45
1788558445.3948634,ENC,1872610,16,,-18,-46
1788558445.414732,ENC,1872630,16,,-18,-46
1788558445.4345841,ENC,1872650,16,,-18,-45
1788558445.454589,ENC,1872670,16,,-18,-46
1788558445.474313,ENC,1872690,16,,-19,-46
1788558445.4941893,ENC,1872710,16,,-17,-45
1788558445.5140822,ENC,1872730,16,,-19,-46
1788558445.5338976,ENC,1872750,16,,-18,-46
1788558445.553786,ENC,1872770,16,,-18,-45
1788558445.5736213,ENC,1872790,16,,-18,-46
1788558445.5934875,ENC,1872810,16,,-18,-45
1788558445.613379,ENC,1872830,16,,-18,-46
1788558445.633216,ENC,1872850,16,,-18,-46
1788558445.6530883,ENC,1872870,16,,-18,-45
1788558445.672932,ENC,1872890,16,,-19,-45
1788558445.6928084,ENC,1872910,16,,-18,-46
1788558445.7126915,ENC,1872930,16,,-18,-46
1788558445.7325263,ENC,1872950,16,,-18,-46
1788558445.7524283,ENC,1872970,16,,-18,-45
1788558445.772289,ENC,1872990,16,,-18,-46
1788558445.7921348,ENC,1873010,16,,-18,-46
1788558445.8120208,ENC,1873030,16,,-19,-45
1788558445.831898,ENC,1873050,16,,-18,-46
1788558445.8517492,ENC,1873070,16,,-18,-46
1788558445.87165,ENC,1873090,16,,-18,-46
1788558445.8915074,ENC,1873110,16,,-18,-46
1788558445.9113452,ENC,1873130,16,,-18,-45
1788558445.9312043,ENC,1873150,16,,-18,-46
1788558445.9511561,ENC,1873170,16,,-18,-46
1788558445.971017,ENC,1873190,16,,-18,-46
1788558445.9908204,ENC,1873210,16,,-18,-45
1788558446.0106893,ENC,1873230,16,,-18,-46
1788558446.030623,ENC,1873250,16,,-18,-46
1788558446.050447,ENC,1873270,16,,-19,-46
1788558446.0703988,ENC,1873290,16,,-18,-45
1788558446.0901997,ENC,1873310,16,,-17,-46
1788558446.1100867,ENC,1873330,16,,-19,-46
1788558446.1299505,ENC,1873350,16,,-18,-45
1788558446.1498291,ENC,1873370,16,,-18,-46
1788558446.1697369,ENC,1873390,16,,-18,-46
1788558446.1895754,ENC,1873410,16,,-18,-46
1788558446.209507,ENC,1873430,16,,-18,-45
1788558446.2293665,ENC,1873450,16,,-18,-45
1788558446.2492378,ENC,1873470,16,,-18,-46
1788558446.2691169,ENC,1873490,16,,-18,-46
1788558446.2890022,ENC,1873510,16,,-18,-45
1788558446.308864,ENC,1873530,16,,-17,-46
1788558446.3287451,ENC,1873550,16,,-18,-45
1788558446.3486176,ENC,1873570,16,,-18,-46
1788558446.368493,ENC,1873590,16,,-18,-46
1788558446.3883898,ENC,1873610,16,,-18,-46
1788558446.4082677,ENC,1873630,16,,-18,-45
1788558446.4281251,ENC,1873650,16,,-17,-46
1788558446.4480062,ENC,1873670,16,,-19,-46
1788558446.4678848,ENC,1873690,16,,-17,-45
1788558446.487755,ENC,1873710,16,,-18,-47
1788558446.5076623,ENC,1873730,16,,-18,-45
1788558446.5274909,ENC,1873750,16,,-18,-46
1788558446.5474107,ENC,1873770,16,,-18,-46
1788558446.5672784,ENC,1873790,16,,-18,-46
1788558446.5871263,ENC,1873810,16,,-17,-45
1788558446.6070359,ENC,1873830,16,,-18,-46
1788558446.626939,ENC,1873850,16,,-18,-46
1788558446.646805,ENC,1873870,16,,-18,-46
1788558446.6666794,ENC,1873890,16,,-18,-46
1788558446.6866422,ENC,1873910,16,,-18,-45
1788558446.7064414,ENC,1873930,16,,-18,-46
1788558446.7263112,ENC,1873950,16,,-18,-46
1788558446.7462726,ENC,1873970,16,,-18,-46
1788558446.766124,ENC,1873990,16,,-18,-46
1788558446.7859747,ENC,1874010,16,,-18,-45
1788558446.8058803,ENC,1874030,16,,-18,-46
1788558446.8257694,ENC,1874050,16,,-18,-45
1788558446.845591,ENC,1874070,16,,-18,-46
1788558446.865487,ENC,1874090,16,,-18,-46
1788558446.885389,ENC,1874110,16,,-18,-46
1788558446.9052532,ENC,1874130,16,,-18,-45
1788558446.9250932,ENC,1874150,16,,-18,-46
1788558446.9450004,ENC,1874170,16,,-18,-46
1788558446.9649522,ENC,1874190,16,,-18,-45
1788558446.9847827,ENC,1874210,16,,-18,-46
1788558447.0046656,ENC,1874230,16,,-18,-46
1788558447.024532,ENC,1874250,16,,-18,-46
1788558447.0443988,ENC,1874270,16,,-18,-45
1788558447.064305,ENC,1874290,16,,-18,-46
1788558447.0841994,ENC,1874310,16,,-19,-46
1788558447.1040967,ENC,1874330,16,,-17,-45
1788558447.1239433,ENC,1874350,16,,-19,-46
1788558447.1438441,ENC,1874370,16,,-18,-46
1788558447.1637392,ENC,1874390,16,,-18,-46
1788558447.18359,ENC,1874410,16,,-17,-46
1788558447.2035,ENC,1874430,16,,-19,-46
1788558447.2234242,ENC,1874450,16,,-18,-46
1788558447.24327,ENC,1874470,16,,-18,-46
1788558447.2631748,ENC,1874490,16,,-18,-46
1788558447.283068,ENC,1874510,16,,-18,-45
1788558447.3030877,ENC,1874530,16,,-18,-46
1788558447.3228085,ENC,1874550,16,,-18,-46
1788558447.3427293,ENC,1874570,16,,-18,-46
1788558447.3626413,ENC,1874590,16,,-19,-46
1788558447.3824658,ENC,1874610,16,,-18,-46
1788558447.4024143,ENC,1874630,16,,-18,-46
1788558447.4222665,ENC,1874650,16,,-17,-45
1788558447.44212,ENC,1874670,16,,-19,-46
1788558447.4620626,ENC,1874690,16,,-18,-46
1788558447.4819562,ENC,1874710,16,,-18,-46
1788558447.501818,ENC,1874730,16,,-18,-46
1788558447.521689,ENC,1874750,16,,-18,-45
1788558447.5415728,ENC,1874770,16,,-19,-46
1788558447.5614672,ENC,1874790,16,,-17,-46
1788558447.581349,ENC,1874810,16,,-19,-46
1788558447.6012673,ENC,1874830,16,,-18,-46
1788558447.6211317,ENC,1874850,16,,-18,-45
1788558447.641008,ENC,1874870,16,,-18,-46
1788558447.660906,ENC,1874890,16,,-18,-46
1788558447.680814,ENC,1874910,16,,-18,-46
1788558447.7006752,ENC,1874930,16,,-18,-46
1788558447.720547,ENC,1874950,16,,-18,-46
1788558447.7404487,ENC,1874970,16,,-18,-46
1788558447.760358,ENC,1874990,16,,-18,-45
1788558447.7802098,ENC,1875010,16,,-19,-46
1788558447.8001046,ENC,1875030,16,,-18,-46
1788558447.8199856,ENC,1875050,16,,-18,-46
1788558447.839814,ENC,1875070,16,,-18,-46
1788558447.8597522,ENC,1875090,16,,-18,-46
1788558447.8796208,ENC,1875110,16,,-18,-46
1788558447.8995097,ENC,1875130,16,,-18,-46
1788558447.919508,ENC,1875150,16,,-18,-46
1788558447.9392476,ENC,1875170,16,,-18,-46
1788558447.9591916,ENC,1875190,16,,-18,-46
1788558447.979022,ENC,1875210,16,,-18,-46
1788558447.9989069,ENC,1875230,16,,-18,-46
1788558448.0187798,ENC,1875250,16,,-18,-46
1788558448.0386407,ENC,1875270,16,,-18,-46
1788558448.0585456,ENC,1875290,16,,-18,-45
1788558448.0784621,ENC,1875310,16,,-18,-46
1788558448.0983152,ENC,1875330,16,,-18,-46
1788558448.118193,ENC,1875350,16,,-18,-46
1788558448.138092,ENC,1875370,16,,-18,-46
1788558448.1579654,ENC,1875390,16,,-17,-46
1788558448.1778092,ENC,1875410,16,,-18,-46
1788558448.1977284,ENC,1875430,16,,-18,-45
1788558448.2175927,ENC,1875450,16,,-18,-46
1788558448.237444,ENC,1875470,16,,-18,-46
1788558448.2573514,ENC,1875490,16,,-18,-45
1788558448.2772377,ENC,1875510,16,,-18,-46
1788558448.2971294,ENC,1875530,16,,-18,-46
1788558448.317004,ENC,1875550,16,,-18,-46
1788558448.3369071,ENC,1875570,16,,-18,-46
1788558448.356717,ENC,1875590,0,,-18,-46
1788558448.3764563,ENC,1875610,0,,-15,-40
1788558448.396272,ENC,1875630,0,,-9,-29
1788558448.4161456,ENC,1875650,0,,-5,-21
1788558448.4360287,ENC,1875670,0,,-3,-15
1788558448.45591,ENC,1875690,0,,-1,-11
1788558448.4756062,ENC,1875710,0,,0,-7
1788558448.4954967,ENC,1875730,0,,0,-5
1788558448.5153332,ENC,1875750,0,,0,-3
1788558448.5352774,ENC,1875770,0,,0,-1
1788558448.5550284,ENC,1875790,0,,0,0
1788558448.574893,ENC,1875810,0,,0,0
1788558448.5948248,ENC,1875830,0,,0,0
1788558448.6146686,ENC,1875850,0,,0,0
1788558448.63449,ENC,1875870,0,,0,0
1788558448.6543882,ENC,1875890,0,,0,0
1788558448.67429,ENC,1875910,0,,0,0
1788558448.6941464,ENC,1875930,0,,0,0
1788558448.7140272,ENC,1875950,0,,0,0
1788558448.7339177,ENC,1875970,0,,0,0
1788558448.7538369,ENC,1875990,0,,0,0
1788558448.7736928,ENC,1876010,0,,0,0
1788558448.7935653,ENC,1876030,0,,0,0
1788558448.813477,ENC,1876050,0,,0,0
1788558448.8333087,ENC,1876070,0,,0,0
1788558448.8531828,ENC,1876090,0,,0,0
1788558448.8731065,ENC,1876110,0,,0,0
1788558448.8929958,ENC,1876130,0,,0,0
1788558448.9128606,ENC,1876150,0,,0,0
1788558448.9327767,ENC,1876170,0,,0,0
1788558448.9527087,ENC,1876190,0,,0,0
1788558448.9725199,ENC,1876210,0,,0,0
1788558448.992402,ENC,1876230,0,,0,0
1788558449.0122662,ENC,1876250,0,,0,0
1788558449.0321152,ENC,1876270,0,,0,0
1788558449.0520322,ENC,1876290,0,,0,0
1788558449.071893,ENC,1876310,0,,0,0
1788558449.0920448,ENC,1876330,0,,0,0
1788558449.1118305,ENC,1876350,0,,0,0
1788558449.131747,ENC,1876370,0,,0,0
1788558449.1516562,ENC,1876390,0,,0,0
1788558449.1714642,ENC,1876410,0,,0,0
1788558449.1913738,ENC,1876430,0,,0,0
1788558449.2112355,ENC,1876450,0,,0,0
1788558449.2310889,ENC,1876470,0,,0,0
1788558449.2509577,ENC,1876490,0,,0,0
1788558449.270846,ENC,1876510,0,,0,0
1788558449.2907193,ENC,1876530,0,,0,0
1788558449.3106062,ENC,1876550,0,,0,0
1788558449.3304913,ENC,1876570,0,,0,0
1788558449.3504105,ENC,1876590,0,,0,0
1788558449.370241,ENC,1876610,0,,0,0
1788558449.390163,ENC,1876630,0,,0,0
1788558449.410055,ENC,1876650,0,,0,0
1788558449.4298666,ENC,1876670,0,,0,0
1788558449.4497733,ENC,1876690,0,,0,0
1788558449.4696972,ENC,1876710,0,,0,0
1788558449.4895334,ENC,1876730,0,,0,0
1788558449.5094717,ENC,1876750,0,,0,0
1788558449.5293245,ENC,1876770,0,,0,0
1788558449.549203,ENC,1876790,0,,0,0
1788558449.569076,ENC,1876810,0,,0,0
1788558449.5889754,ENC,1876830,0,,0,0
1788558449.6088612,ENC,1876850,0,,0,0
1788558449.628737,ENC,1876870,0,,0,0
1788558449.6486063,ENC,1876890,0,,0,0
1788558449.6685126,ENC,1876910,0,,0,0
1788558449.6890967,CMD,1876922,17,ARC_RR:90,,
1788558449.6911597,ENC,1876932,17,,0,0
1788558449.7083368,ENC,1876950,17,,0,0
1788558449.7282388,ENC,1876970,17,,0,0
1788558449.748053,ENC,1876990,17,,0,0
1788558449.767956,ENC,1877010,17,,0,0
1788558449.7877786,ENC,1877030,17,,0,0
1788558449.8076646,ENC,1877050,17,,0,0
1788558449.8275661,ENC,1877070,17,,0,0
1788558449.8474872,ENC,1877090,17,,0,0
1788558449.8673556,ENC,1877110,17,,0,0
1788558449.8872042,ENC,1877130,17,,0,0
1788558449.9070942,ENC,1877150,17,,0,0
1788558449.9269698,ENC,1877170,17,,0,0
1788558449.9469612,ENC,1877190,17,,0,0
1788558449.9667284,ENC,1877210,17,,0,0
1788558449.9865923,ENC,1877230,17,,0,0
1788558450.0065048,ENC,1877250,17,,0,0
1788558450.0263784,ENC,1877270,17,,0,0
1788558450.0466113,ENC,1877290,17,,-2,-2
1788558450.0666742,ENC,1877310,17,,-19,-18
1788558450.0865393,ENC,1877330,17,,-36,-33
1788558450.1062467,ENC,1877350,0,,-46,-42
1788558450.1261559,ENC,1877370,0,,-36,-34
1788558450.146055,ENC,1877390,0,,-24,-24
1788558450.165903,ENC,1877410,0,,-17,-17
1788558450.185832,ENC,1877430,0,,-10,-12
1788558450.2054725,ENC,1877450,0,,-5,-9
1788558450.2253368,ENC,1877470,0,,-4,-5
1788558450.2452228,ENC,1877490,0,,-1,-4
1788558450.2650325,ENC,1877510,0,,0,-1
1788558450.2847805,ENC,1877530,0,,0,0
1788558450.304668,ENC,1877550,0,,0,1
1788558450.3245466,ENC,1877570,0,,0,0
1788558450.3444378,ENC,1877590,0,,0,1
1788558450.364314,ENC,1877610,0,,0,0
1788558450.384255,ENC,1877630,0,,0,0
1788558450.4040642,ENC,1877650,0,,0,0
1788558450.4239266,ENC,1877670,0,,0,0
1788558450.4437795,ENC,1877690,0,,0,0
1788558450.4636793,ENC,1877710,0,,0,0
1788558450.4835217,ENC,1877730,0,,0,0
1788558450.503387,ENC,1877750,0,,0,0
1788558450.5232801,ENC,1877770,0,,0,0
1788558450.5431588,ENC,1877790,0,,0,0
1788558450.5629954,ENC,1877810,0,,0,0
1788558450.5828917,ENC,1877830,0,,0,0
1788558450.6027544,ENC,1877850,0,,0,0
1788558450.6226034,ENC,1877870,0,,0,0
1788558450.6424809,ENC,1877890,0,,0,0
1788558450.6623561,ENC,1877910,0,,0,0
1788558450.6822174,ENC,1877930,0,,0,0
1788558450.7021594,ENC,1877950,0,,0,0
1788558450.721994,ENC,1877970,0,,0,0
1788558450.741882,ENC,1877990,0,,0,0
1788558450.7617333,ENC,1878010,0,,0,0
1788558450.7816362,ENC,1878030,0,,0,0
1788558450.8015168,ENC,1878050,0,,0,0
1788558450.821378,ENC,1878070,0,,0,0
1788558450.8412368,ENC,1878090,0,,0,0
1788558450.8611386,ENC,1878110,0,,0,0
1788558450.881,ENC,1878130,0,,0,0
1788558450.9008656,ENC,1878150,0,,0,0
1788558450.9207623,ENC,1878170,0,,0,0
1788558450.9407022,ENC,1878190,0,,0,0
1788558450.9604876,ENC,1878210,0,,0,0
1788558450.9804027,ENC,1878230,0,,0,0
1788558451.0003479,ENC,1878250,0,,0,0
1788558451.020136,ENC,1878270,0,,0,0
1788558451.0400426,ENC,1878290,0,,0,0
1788558451.0599356,ENC,1878310,0,,0,0
1788558451.0797844,ENC,1878330,0,,0,0
1788558451.099677,ENC,1878350,0,,0,0
1788558451.1195762,ENC,1878370,0,,0,0
1788558451.1394312,ENC,1878390,0,,0,0
1788558451.1593099,ENC,1878410,0,,0,0
1788558451.179191,ENC,1878430,0,,0,0
1788558451.199073,ENC,1878450,0,,0,0
1788558451.218917,ENC,1878470,0,,0,0
1788558451.2387807,ENC,1878490,0,,0,0
1788558451.2586706,ENC,1878510,0,,0,0
1788558451.2785444,ENC,1878530,0,,0,0
1788558451.298386,ENC,1878550,0,,0,0
1788558451.3183284,ENC,1878570,0,,0,0
1788558451.3381705,ENC,1878590,0,,0,0
1788558451.3580427,ENC,1878610,0,,0,0
1788558451.377947,ENC,1878630,0,,0,0
1788558451.3978345,ENC,1878650,0,,0,0
1788558451.4176676,ENC,1878670,0,,0,0
1788558451.4375818,ENC,1878690,0,,0,0
1788558451.4575825,ENC,1878710,0,,0,0
1788558451.4773889,ENC,1878730,0,,0,0
1788558451.4972456,ENC,1878750,0,,0,0
1788558451.517093,ENC,1878770,0,,0,0
1788558451.536946,ENC,1878790,0,,0,0
1788558451.5568192,ENC,1878810,0,,0,0
1788558451.5767086,ENC,1878830,0,,0,0
1788558451.5965805,ENC,1878850,0,,0,0
1788558451.6164672,ENC,1878870,0,,0,0
1788558451.6363175,ENC,1878890,0,,0,0
1788558451.6561732,ENC,1878910,0,,0,0
1788558451.676013,ENC,1878930,0,,0,0
1788558451.6958725,ENC,1878950,0,,0,0
1788558451.7157996,ENC,1878970,0,,0,0
1788558451.7356038,ENC,1878990,0,,0,0
1788558451.7554555,ENC,1879010,0,,0,0
1788558451.7753546,ENC,1879030,0,,0,0
1788558451.7952375,ENC,1879050,0,,0,0
1788558451.815069,ENC,1879070,0,,0,0
1788558451.834983,ENC,1879090,0,,0,0
1788558451.8548422,ENC,1879110,0,,0,0
1788558451.8747036,ENC,1879130,0,,0,0
1788558451.8945923,ENC,1879150,0,,0,0
1788558451.9144845,ENC,1879170,0,,0,0
1788558451.9343972,ENC,1879190,0,,0,0
1788558451.954224,ENC,1879210,0,,0,0
1788558451.974086,ENC,1879230,0,,0,0
1788558451.993976,ENC,1879250,0,,0,0
1788558452.013831,ENC,1879270,0,,0,0
1788558452.0337353,ENC,1879290,0,,0,0
1788558452.053598,ENC,1879310,0,,0,0
1788558452.073456,ENC,1879330,0,,0,0
1788558452.093322,ENC,1879350,0,,0,0
1788558452.113235,ENC,1879370,0,,0,0
1788558452.1330824,ENC,1879390,0,,0,0
1788558452.1529584,ENC,1879410,0,,0,0
1788558452.1728609,ENC,1879430,0,,0,0
1788558452.1927204,ENC,1879450,0,,0,0
1788558452.212612,ENC,1879470,0,,0,0
1788558452.2325337,ENC,1879490,0,,0,0
1788558452.2523837,ENC,1879510,0,,0,0
1788558452.2722282,ENC,1879530,0,,0,0
1788558452.2921097,ENC,1879550,0,,0,0
1788558452.3119853,ENC,1879570,0,,0,0
1788558452.3318481,ENC,1879590,0,,0,0
1788558452.3517115,ENC,1879610,0,,0,0
1788558452.3716116,ENC,1879630,0,,0,0
1788558452.3914714,ENC,1879650,0,,0,0
1788558452.411346,ENC,1879670,0,,0,0
1788558452.4312208,ENC,1879690,0,,0,0
1788558452.4511063,ENC,1879710,0,,0,0
1788558452.4709454,ENC,1879730,0,,0,0
1788558452.4908452,ENC,1879750,0,,0,0
1788558452.510714,ENC,1879770,0,,0,0
1788558452.5305781,ENC,1879790,0,,0,0
1788558452.5504339,ENC,1879810,0,,0,0
1788558452.5703583,ENC,1879830,0,,0,0
1788558452.5902252,ENC,1879850,0,,0,0
1788558452.6100898,ENC,1879870,0,,0,0
1788558452.6299746,ENC,1879890,0,,0,0
1788558452.6498709,ENC,1879910,0,,0,0
1788558452.6697106,ENC,1879930,0,,0,0
1788558452.68962,ENC,1879950,0,,0,0
1788558452.7095208,ENC,1879970,0,,0,0
1788558452.7293792,ENC,1879990,0,,0,0
1788558452.7492592,ENC,1880010,0,,0,0
1788558452.7691715,ENC,1880030,0,,0,0
1788558452.7890458,ENC,1880050,0,,0,0
1788558452.8089278,ENC,1880070,0,,0,0
1788558452.828804,ENC,1880090,0,,0,0
1788558452.8487499,ENC,1880110,0,,0,0
1788558452.8685393,ENC,1880130,0,,0,0
1788558452.8884218,ENC,1880150,0,,0,0
