host_time,session_id,record_type,stm_tick_ms,command_id,command,motor_a_delta,motor_b_delta,sample_dt_ms,yaw_deg,target_deg,yaw_rate_dps,turn_error_deg,turn_effort,left_pwm,right_pwm,servo_ccr,turn_phase,fault_code
1790315573.6222916,1,ENC,2177933,5,,0,0,0,,,,,,,,,,
1790315573.6438558,1,ENC,2177953,5,,0,0,0,,,,,,,,,,
1790315573.6635048,1,ENC,2177973,5,,0,0,0,,,,,,,,,,
1790315573.6833742,1,ENC,2177993,5,,0,0,0,,,,,,,,,,
1790315573.7033489,1,ENC,2178013,5,,0,0,0,,,,,,,,,,
1790315573.7232914,1,ENC,2178033,5,,0,0,0,,,,,,,,,,
1790315573.7435293,1,ENC,2178053,5,,0,0,0,,,,,,,,,,
1790315573.7629447,1,ENC,2178073,5,,0,0,0,,,,,,,,,,
1790315573.78278,1,ENC,2178093,5,,0,0,0,,,,,,,,,,
1790315573.8026688,1,ENC,2178113,5,,0,0,0,,,,,,,,,,
1790315573.8224924,1,ENC,2178133,5,,0,0,0,,,,,,,,,,
1790315573.8408897,1,ENC,2178153,5,,0,0,0,,,,,,,,,,
1790315573.8622518,1,ENC,2178173,5,,0,0,0,,,,,,,,,,
1790315573.8820918,1,ENC,2178193,5,,0,0,0,,,,,,,,,,
1790315573.9034455,1,ENC,2178213,5,,0,0,0,,,,,,,,,,
1790315573.9218612,1,ENC,2178233,5,,0,0,0,,,,,,,,,,
1790315573.9417257,1,ENC,2178253,5,,0,0,0,,,,,,,,,,
1790315573.9618092,1,ENC,2178273,5,,0,0,0,,,,,,,,,,
1790315573.981445,1,ENC,2178293,5,,0,0,0,,,,,,,,,,
1790315574.001551,1,ENC,2178313,5,,0,0,0,,,,,,,,,,
1790315574.0215905,1,ENC,2178333,5,,0,0,0,,,,,,,,,,
1790315574.0402071,1,ENC,2178353,5,,0,0,0,,,,,,,,,,
1790315574.0621538,1,ENC,2178373,5,,0,0,0,,,,,,,,,,
1790315574.0811787,1,ENC,2178393,5,,0,0,0,,,,,,,,,,
1790315574.101087,1,ENC,2178413,5,,0,0,0,,,,,,,,,,
1790315574.1208816,1,ENC,2178433,5,,0,0,0,,,,,,,,,,
1790315574.1407437,1,ENC,2178453,5,,0,0,0,,,,,,,,,,
1790315574.160692,1,ENC,2178473,5,,0,0,0,,,,,,,,,,
1790315574.180515,1,ENC,2178493,5,,0,0,0,,,,,,,,,,
1790315574.2003622,1,ENC,2178513,5,,0,0,0,,,,,,,,,,
1790315574.2211702,1,ENC,2178533,5,,0,0,0,,,,,,,,,,
1790315574.2401822,1,ENC,2178553,5,,0,0,0,,,,,,,,,,
1790315574.2587323,1,ENC,2178573,5,,0,0,0,,,,,,,,,,
1790315574.2801511,1,ENC,2178593,5,,0,0,0,,,,,,,,,,
1790315574.2998416,1,ENC,2178613,5,,0,0,0,,,,,,,,,,
1790315574.319899,1,ENC,2178633,5,,0,0,0,,,,,,,,,,
1790315574.3394809,1,ENC,2178653,5,,0,0,0,,,,,,,,,,
1790315574.3594148,1,ENC,2178673,5,,0,0,0,,,,,,,,,,
1790315574.379217,1,ENC,2178693,5,,0,0,0,,,,,,,,,,
1790315574.3990881,1,ENC,2178713,5,,0,0,0,,,,,,,,,,
1790315574.4190478,1,ENC,2178733,5,,0,0,0,,,,,,,,,,
1790315574.4389374,1,ENC,2178753,5,,0,0,0,,,,,,,,,,
